,Current Coylton GSP Electricity Demand (MWh),Future Coylton Electricity Demand (MWh),Coylton 33kV Wind (MWh),Coylton GSP Wind (MWh),Domestic Heat per kWh,Air Temp (DegC),West Whitlawburn District Heating (kWh)
320,13.20620507,44.67877165,1.315227549,10.39075665,0.000128335,-0.834,249.305
321,12.57219467,43.0533725,1.291285745,10.59497668,0.000124178,-0.834,249.305
322,12.01905055,40.70883126,2.260846791,16.88131341,0.000115222,-1.017,280.81
323,11.3531591,38.33305026,2.339806382,16.4976355,0.000104575,-1.017,280.81
324,10.83190925,36.20059204,3.647063134,24.99056135,9.52E-05,-1.098,315.045
325,9.80155952,31.60124669,3.648837957,25.1886776,7.47E-05,-1.098,315.045
326,8.897901606,28.71043553,5.044155638,33.90940405,6.27E-05,-1.104,298.155
327,8.14515471,25.86579724,5.186341987,34.54592268,5.03E-05,-1.104,298.155
328,7.466579113,23.07090195,6.121276741,39.08187496,3.82E-05,-1.044,266.485
329,6.78054369,20.27529505,6.166160619,40.57393667,2.91E-05,-1.044,266.485
330,6.258238765,18.86958531,7.02985706,43.41066516,2.46E-05,-1.035,237.435
331,6.015916509,17.9276368,6.866414788,44.23586252,2.02E-05,-1.035,237.435
332,5.60285155,17.24519116,6.903815356,43.7510199,1.81E-05,-1.143,225.91375
333,5.411361945,16.5832009,7.282993414,44.42923515,1.74E-05,-1.143,225.91375
334,5.314449665,16.52609709,7.165515483,44.20316243,1.68E-05,-1.295,195.46375
335,5.376207099,16.587245,6.84751025,43.96785439,1.68E-05,-1.295,195.46375
336,9.408195894,21.00946051,6.833677767,43.15655948,2.37E-05,-1.444,167.845
337,9.340034086,21.71853324,6.928588838,42.87058042,2.78E-05,-1.444,167.845
338,9.475714833,23.00031289,6.659921368,41.30184389,3.46E-05,-1.565,160.795
339,9.706247913,25.89757899,6.692308599,42.13701729,5.02E-05,-1.565,160.795
340,10.22445487,29.82399006,6.454440252,41.2373788,6.99E-05,-1.614,144.77125
341,10.86936383,35.61530117,6.489658729,40.74910864,9.89E-05,-1.614,144.77125
342,11.65899063,40.99582226,6.14677678,39.98638361,0.000125618,-1.663,128.72875
343,12.11126057,44.36711927,6.124296347,39.95034814,0.000142826,-1.663,128.72875
344,12.64183332,46.77071435,6.833218865,41.51561685,0.000153664,-1.688,83.48
345,12.72646209,47.79113532,6.483253822,41.89483862,0.000158571,-1.688,83.48
346,13.21355481,47.04944907,7.325256945,43.12339121,0.000150968,-1.694,159.95125
347,13.02358515,45.77568615,7.298771824,44.52883254,0.000144822,-1.694,159.95125
348,13.18253306,44.90351678,7.534657717,45.0494244,0.000138466,-1.713,172.11625
349,13.17555328,44.20872581,7.513075873,45.80691735,0.000134904,-1.713,172.11625
350,9.415404065,39.84632773,7.55538468,45.03342411,0.000131001,-1.72,229.5975
351,9.263948101,38.59323503,7.571308074,45.38874685,0.00012449,-1.72,229.5975
352,9.469438651,39.37871814,7.613677068,44.76518206,0.000127804,-1.673,269.5625
353,9.558363725,38.2683403,7.443083995,46.3607425,0.000121269,-1.673,269.5625
354,9.523955512,38.30059455,7.605955415,46.01374372,0.000121649,-1.132,239.3925
355,9.612424964,37.8501262,7.418071648,44.63710461,0.000118554,-1.132,239.3925
356,9.641433064,38.12512756,6.743376434,39.19522141,0.00011977,-0.236,249.05625
357,9.452188055,37.20452419,6.458468411,39.02561868,0.000115796,-0.236,249.05625
358,9.457902048,37.79349629,5.997369058,37.45155535,0.000119096,0.606,331.3325
359,9.700791191,38.80724298,6.136181886,38.24832299,0.000123446,0.606,331.3325
360,9.746725144,39.57099629,5.991293402,38.96553977,0.00012826,1.155,323.625
361,10.03445565,40.52860801,6.146315259,38.72963304,0.000131334,1.155,323.625
362,10.31884559,42.04372298,6.885616828,42.14051795,0.000139054,1.334,309.615
363,10.89722622,42.76232586,6.988272833,42.44112633,0.000139871,1.334,309.615
364,11.37997154,43.52104303,8.221933954,49.6598945,0.000141242,1.035,235.83375
365,11.52987563,45.04108295,8.679174304,50.40844897,0.0001492,1.035,235.83375
366,11.43223561,45.60386619,11.06791339,60.49071991,0.00015321,0.387,227.50875
367,11.7631685,46.07615355,11.10831823,59.74854435,0.00015382,0.387,227.50875
368,11.50080715,45.00476621,12.73823713,67.56126199,0.000149217,0.056,280.32
369,11.02492784,43.55647477,13.07203412,69.83979665,0.000143691,0.056,280.32
370,10.47892161,41.95665694,13.13601943,71.79725347,0.00013769,0.004,309.54375
371,10.00218098,39.5083452,13.31907586,71.08484855,0.000123623,0.004,309.54375
372,9.634888161,36.98529996,12.73872547,68.6216292,0.000104932,-0.071,321.7925
373,8.686332614,32.97949866,12.48056052,67.1509356,8.85E-05,-0.071,321.7925
374,7.988689897,28.23531468,11.66205005,64.42219847,6.58E-05,-0.136,335.3825
375,7.236732161,24.68457038,12.0676591,63.1542209,5.09E-05,-0.136,335.3825
376,6.740452491,22.67055166,10.25839385,58.06599665,4.27E-05,-0.146,283.675
377,6.343752713,20.83547041,10.22065367,58.33795802,3.43E-05,-0.146,283.675
378,5.883958901,19.36531362,9.239876077,52.68857907,2.88E-05,-0.15,251.54
379,5.604998682,18.44060369,9.35899458,52.64786041,2.42E-05,-0.15,251.54
380,5.459914115,18.08273009,8.974108109,51.70661649,2.30E-05,0.007,249.5025
381,5.372063652,17.44409016,8.731095371,50.63944439,2.08E-05,0.007,249.5025
382,5.315061054,17.16672518,9.217004663,53.59232631,1.85E-05,0.292,184.435
383,5.115661193,17.03939199,9.285620838,54.03835549,1.79E-05,0.292,184.435
384,9.798703875,23.49867885,9.57893077,54.54000336,2.82E-05,0.516,141.9825
385,9.734607763,24.19045156,9.837003566,55.14172529,3.32E-05,0.516,141.9825
386,9.912928289,25.59506718,9.78624199,56.20623033,4.14E-05,0.644,131.31375
387,10.16576161,28.24045719,9.439198561,56.48679754,5.52E-05,0.644,131.31375
388,10.67277144,32.62909013,10.57912978,59.27767377,7.77E-05,0.755,135.005
389,11.4439099,39.87140051,10.69733336,60.17383251,0.000115995,0.755,135.005
390,12.37224556,46.60480568,10.76392389,57.66491401,0.00014957,0.749,139.2675
391,12.96144728,50.28106298,10.56022127,59.69592118,0.000166529,0.749,139.2675
392,13.17876501,52.09720498,10.1538176,58.75782279,0.000175178,0.736,192.7825
393,13.30922379,50.26997411,10.38019496,58.53610858,0.000164344,0.736,192.7825
394,13.14213303,48.64081746,10.49199812,60.48581421,0.000155812,0.63,223.9125
395,12.92306301,47.06266938,10.21122866,58.43798189,0.000148288,0.63,223.9125
396,12.82106981,45.79516638,10.63183767,57.19996757,0.000140536,0.499,222.51125
397,12.89591032,44.44860079,10.66019865,58.61124093,0.000132094,0.499,222.51125
398,8.669557901,39.86823327,10.37899413,58.80447223,0.00012983,0.457,255.385
399,8.9457582,40.11442401,10.41554502,57.70557448,0.000129262,0.457,255.385
400,9.183183509,41.55818409,11.05265717,59.63513724,0.000134254,0.517,263.2375
401,9.134404574,42.32775588,10.51131036,60.85046528,0.000128935,0.517,263.2375
402,8.972969598,40.74927779,11.53836864,63.86815258,0.000125667,0.789,255.8625
403,9.031316506,40.78006591,11.3726409,62.28128814,0.000126083,0.789,255.8625
404,9.651347295,41.32630331,11.64330466,64.13247035,0.000125682,1.2,248.4425
405,9.421410594,40.89073702,12.14507595,65.98455755,0.000124595,1.2,248.4425
406,9.493871109,40.80125139,12.30865612,64.63071616,0.000130156,1.541,268.34125
407,9.765227819,40.88278564,12.17316228,64.0500513,0.000135449,1.541,268.34125
408,9.895058503,42.38871128,11.10787531,63.00597138,0.000144635,1.725,273.2975
409,10.16824864,41.71667452,11.18156324,61.78008736,0.000138531,1.725,273.2975
410,10.36198122,42.43791213,11.59012572,61.28091003,0.000141866,1.771,269.24625
411,11.14738979,44.59607697,11.31511648,62.48266572,0.000148228,1.771,269.24625
412,11.28779342,46.79752582,11.74002081,65.20762473,0.000158208,1.696,256.2725
413,11.26803227,46.15951557,11.68511009,62.57404544,0.000157882,1.696,256.2725
414,11.48749798,46.55249606,11.96921615,63.02005912,0.000159514,1.575,276.045
415,11.16736393,46.64955326,12.43917205,65.08220038,0.0001618,1.575,276.045
416,11.11341653,47.35051709,11.63922015,64.27524652,0.000160221,1.467,310.6225
417,11.03808025,46.14088481,11.97694293,63.65869995,0.000153257,1.467,310.6225
418,10.75171828,43.82153398,10.8693555,62.40932836,0.000143216,1.432,331.09125
419,9.776471598,40.00112242,11.13270806,62.02862951,0.00012564,1.432,331.09125
420,9.310640866,37.38074215,11.38055615,64.31737809,0.000112414,1.439,443.92125
421,8.437408193,32.64738701,11.16176951,62.20322473,8.93E-05,1.439,443.92125
422,7.818136775,29.24394501,11.68902841,63.14761857,7.28E-05,1.549,438.38375
423,7.052010126,24.88774032,11.63195758,63.6228502,5.32E-05,1.549,438.38375
424,6.719464756,22.64196996,11.78862244,65.2967759,4.15E-05,1.705,380.07875
425,6.191709555,20.64853743,11.99628928,66.38924829,3.45E-05,1.705,380.07875
426,5.835786551,19.68921071,12.24857997,67.75851894,3.05E-05,1.856,352.13
427,5.499514249,18.71834684,12.53111743,67.74770263,2.75E-05,1.856,352.13
428,5.467602804,18.62929691,12.82810562,68.34835444,2.67E-05,1.989,238.40875
429,5.378884925,18.31095889,12.7855591,68.22218386,2.45E-05,1.989,238.40875
430,5.524008987,18.18731473,12.1883549,65.28898635,2.37E-05,2.249,237.905
431,5.503772441,17.89696475,12.84124543,64.98091418,2.26E-05,2.249,237.905
432,10.02016787,24.11652395,10.21330747,55.19090017,3.15E-05,2.452,171.825
433,10.08002451,27.35808753,10.23422695,54.67765428,3.73E-05,2.452,171.825
434,10.17948334,28.03965542,7.772402037,43.39807072,4.45E-05,2.55,163.31
435,10.45529462,30.66049543,7.935882658,42.384908,5.84E-05,2.55,163.31
436,10.89110009,35.02885084,5.868896552,32.26280893,8.16E-05,2.597,151.29125
437,11.65290246,42.49251073,5.935093578,32.04778149,0.000120604,2.597,151.29125
438,12.63858083,50.08683431,4.371032278,25.14600044,0.000155145,2.658,147.1425
439,13.33393299,55.10345019,4.390739247,25.21111342,0.000177634,2.658,147.1425
440,13.55371306,55.4808368,3.422052333,19.95613758,0.000183204,2.754,211.0675
441,13.77042566,54.66470899,3.317640866,20.11414316,0.000177471,2.754,211.0675
442,13.59494629,52.35343945,2.580407186,16.07980566,0.000164096,2.822,197.66125
443,13.51359077,50.03255445,2.56123018,15.9248064,0.000151414,2.822,197.66125
444,13.65710336,49.85367456,1.773548391,11.39243254,0.000149971,2.894,266.1725
445,13.67043952,47.97411699,1.754597003,11.84142809,0.000138494,2.894,266.1725
446,9.692857877,44.33835172,1.205899785,8.431283721,0.00013344,2.902,264.8325
447,10.25975862,43.28636721,1.182832661,8.47058488,0.000125268,2.902,264.8325
448,10.8908687,43.68388027,0.748550609,5.14432816,0.000124839,2.881,277.59375
449,11.41871623,44.84424376,0.774222725,5.279544805,0.000123891,2.881,277.59375
450,11.8488829,44.84950981,0.429001917,3.030346271,0.000123666,3.044,262.47875
451,12.26975344,44.58017664,0.392889372,2.933428603,0.000123983,3.044,262.47875
452,12.45634833,45.11684057,0.195778773,1.492988557,0.000128476,3.32,261.85625
453,12.45659801,46.22931024,0.204675122,1.515392437,0.000130878,3.32,261.85625
454,12.25530305,45.83832716,0.153396403,1.332074798,0.000130557,3.401,251.66
455,12.63679351,48.11505109,0.150336599,1.353764605,0.000138522,3.401,251.66
456,13.05597867,49.40766655,0.207753736,1.907908348,0.000145778,3.289,278.3675
457,13.00689838,49.68232201,0.202501241,1.858852674,0.000147611,3.289,278.3675
458,13.52822105,50.6437927,0.183972242,1.630319831,0.000151468,3.12,257.38
459,13.87840046,51.85432159,0.178105312,1.625361371,0.000162783,3.12,257.38
460,14.2476921,53.22580401,0.172196799,1.605380389,0.000162397,2.835,221.205
461,14.39092924,54.76128283,0.18433758,1.562850412,0.000170012,2.835,221.205
462,14.37816047,53.66792688,0.399883212,3.150698708,0.000168273,2.3,267.38375
463,13.85738003,51.4848795,0.397575105,3.21926584,0.000163758,2.3,267.38375
464,13.97013368,50.06267962,0.749837352,6.03834481,0.000155296,1.826,337.47875
465,13.56823901,48.5836775,0.754731873,5.973448907,0.000150677,1.826,337.47875
466,12.49591098,44.87190345,1.050893256,7.95589412,0.000138123,1.654,367.66625
467,11.48699589,41.8281403,1.008204769,7.587532634,0.000127236,1.654,367.66625
468,10.88217993,37.12042459,1.200228344,8.745782417,0.000102906,1.492,359.75625
469,10.09861079,33.6705236,1.190812905,8.696509288,8.76E-05,1.492,359.75625
470,9.037540924,29.9718944,1.281533563,9.360613106,7.20E-05,1.363,345.1675
471,8.014330358,26.04743778,1.274584045,9.378721086,5.58E-05,1.363,345.1675
472,7.506533844,23.20248695,1.286072239,9.663002454,4.19E-05,1.251,332.785
473,7.012254656,20.74651302,1.328893138,9.502716284,3.26E-05,1.251,332.785
474,6.303886433,19.01961711,1.187078087,9.04485142,2.97E-05,1.14,331.1475
475,6.021357543,18.12611095,1.186627489,8.760650402,2.63E-05,1.14,331.1475
476,5.790717985,17.31164,1.137461313,8.627569285,2.31E-05,1.02,249.1075
477,5.536562771,16.8988478,1.141938217,8.50520329,2.23E-05,1.02,249.1075
478,5.474819171,16.68639401,1.155084783,8.373153054,2.12E-05,0.918,196.94625
479,5.532136565,16.44422733,1.118416897,8.197267619,1.98E-05,0.918,196.94625
480,9.719524193,22.29358158,1.100197249,7.674193789,2.94E-05,0.869,146.4625
481,9.763798481,23.40023901,1.076017909,7.807416896,3.53E-05,0.869,146.4625
482,9.865297636,24.66033038,0.969001107,6.983951223,4.20E-05,0.871,157.81375
483,10.11749229,27.80214984,0.981866472,6.890829571,5.87E-05,0.871,157.81375
484,10.60707378,32.805622,0.893979663,6.71214159,8.45E-05,0.909,142.84
485,11.51517006,39.68071586,0.902234154,6.362844689,0.000118809,0.909,142.84
486,12.23040961,47.71812163,0.938580346,6.516514666,0.000151208,0.874,147.6025
487,13.06180994,54.42801914,0.934191961,6.581192994,0.000174365,0.874,147.6025
488,13.41125578,58.23032599,1.087369069,7.308220915,0.000186323,0.802,216.84875
489,13.42005108,54.11548219,1.07439263,7.311092536,0.00016846,0.802,216.84875
490,13.29698781,52.17503757,1.373995101,8.798990306,0.000158545,0.739,208.6475
491,13.34008873,49.75376122,1.353750757,8.794967603,0.00014758,0.739,208.6475
492,13.37462742,49.35774102,1.434532361,9.093087986,0.000144331,0.717,226.14625
493,13.84785822,49.8771149,1.41234325,9.243827108,0.00013784,0.717,226.14625
494,9.986965309,46.03877409,1.309834034,8.37526263,0.000130612,0.768,312.85125
495,10.42612183,43.49854537,1.287382967,8.199530217,0.000127223,0.768,312.85125
496,11.14265552,45.98215513,1.011865688,6.808130767,0.00012537,0.813,306.22
497,11.93324084,46.01281333,1.05380002,6.744683132,0.000124793,0.813,306.22
498,12.52496414,47.44115378,0.906984125,5.882252034,0.000126279,1.029,305.50875
499,12.53459701,46.65561134,0.889463285,5.810041306,0.000126495,1.029,305.50875
500,12.6529517,46.17518954,0.821586704,5.672951235,0.000124647,1.563,285.40875
501,12.36220197,44.22605542,0.834002165,5.635103592,0.000117044,1.563,285.40875
502,12.47786623,44.15441464,0.800500302,5.511623049,0.000116545,2.218,315.00875
503,12.75266509,42.980419,0.798209043,5.744075715,0.000113794,2.218,315.00875
504,13.10886819,46.99729435,0.881950721,5.902429888,0.000130718,2.622,297.3
505,13.32557481,48.31928738,0.866098867,5.728373451,0.000136524,2.622,297.3
506,13.90950927,49.40054088,0.927233767,5.937243424,0.00014043,2.66,320.0575
507,14.21965033,49.41731816,0.888807241,5.848832779,0.000144628,2.66,320.0575
508,14.56890367,50.91951991,0.846771886,5.596044948,0.000147554,2.106,296.5525
509,14.5325308,50.98166821,0.850577037,5.621419872,0.000152299,2.106,296.5525
510,14.63818779,50.20935438,0.829984118,5.551926196,0.0001489,1.359,328.54875
511,14.46834856,50.83987179,0.805672031,5.634663904,0.000153285,1.359,328.54875
512,14.17649282,48.78209228,1.165711725,7.930154326,0.000148675,0.884,337.3775
513,13.67350772,47.05262692,1.199412461,7.888561625,0.000142856,0.884,337.3775
514,12.85675615,43.78575445,1.839370995,12.75626743,0.000131068,0.767,403.545
515,12.05497991,40.18648207,1.804879508,12.33706803,0.000114979,0.767,403.545
516,11.18410673,37.14785637,2.376757336,16.76387857,0.000101229,0.881,448.4775
517,10.0535051,32.2831907,2.339052448,16.91311539,8.00E-05,0.881,448.4775
518,9.213708384,28.30157114,3.107877129,23.14073187,6.21E-05,1.07,464.81875
519,8.279650458,25.28676452,3.037745594,22.2559707,5.02E-05,1.07,464.81875
520,7.468767949,22.28254717,3.637247191,26.1785946,3.73E-05,1.252,450.815
521,6.849499709,20.4797892,3.658371477,25.17374371,3.15E-05,1.252,450.815
522,6.248354964,18.6594079,3.710606798,25.6120619,2.81E-05,1.395,411.94625
523,5.950367096,17.72124688,3.661365326,25.72291061,2.43E-05,1.395,411.94625
524,5.77178079,17.3867475,3.687637675,25.92279737,2.37E-05,1.712,321.565
525,5.548368379,17.00149596,3.693840298,26.39140649,2.25E-05,1.712,321.565
526,5.462961244,16.64558532,4.032614003,28.50792776,2.12E-05,1.897,266.12875
527,5.484090222,16.6593291,4.123285439,27.87401031,2.10E-05,1.897,266.12875
528,10.37641859,23.13369206,4.305238715,30.77968554,3.02E-05,2.122,219.9175
529,10.48126215,24.10993382,4.218675342,29.97102401,3.53E-05,2.122,219.9175
530,10.49239906,25.24525361,4.830365054,32.65791016,4.18E-05,2.421,205.58375
531,10.87794886,28.71463988,4.71672766,32.88495523,5.97E-05,2.421,205.58375
532,11.42734069,33.14695424,5.391150655,34.03764928,8.22E-05,2.572,195.2225
533,12.33586173,40.58667993,5.298879105,34.84926579,0.000118163,2.572,195.2225
534,13.05859405,49.2064034,5.714294956,36.17420392,0.000157382,2.535,185.03125
535,13.94620541,55.70138831,5.852920126,36.85464371,0.000179102,2.535,185.03125
536,14.45377696,60.52105695,6.340339805,39.05208853,0.000192686,2.602,164.725
537,14.20015282,56.25666907,6.455592768,40.59759746,0.000178396,2.602,164.725
538,14.24397591,53.86749456,6.918488291,42.88711013,0.000166417,2.522,221.345
539,14.20718905,52.78920033,6.824735516,42.90441626,0.000160816,2.522,221.345
540,14.39284093,51.81265861,7.888807011,48.06519226,0.000154016,2.292,214.26625
541,14.5737552,52.20387073,7.935686507,47.91836861,0.000148584,2.292,214.26625
542,10.06431906,48.59876632,9.094104975,53.82177397,0.00014239,2.241,360.7325
543,10.70257661,46.34136367,8.967728457,53.16178486,0.000137216,2.241,360.7325
544,11.24186739,47.12121911,9.546908585,54.36333561,0.000135148,2.255,317.98
545,12.21983913,48.36877351,9.833037939,56.56792724,0.00013671,2.255,317.98
546,12.85632194,49.16262734,9.863128398,55.92007315,0.000140365,2.511,335.15875
547,13.02489336,49.9214093,10.02053813,57.29030314,0.000137759,2.511,335.15875
548,13.18771613,49.1171745,10.58599733,58.95843941,0.000139023,3.03,244.585
549,12.99133438,48.34427863,10.40269226,60.66198784,0.000141372,3.03,244.585
550,13.10244134,48.70654997,11.3252731,61.59032874,0.000143432,3.577,375.65375
551,13.48065225,49.92403358,11.58218781,63.20513799,0.000152581,3.577,375.65375
552,13.77072071,53.20229816,11.83518451,66.26289631,0.000163703,3.997,276.73875
553,14.23234689,53.78164029,12.22836656,66.49983291,0.000166201,3.997,276.73875
554,14.36515186,54.5008098,11.60705439,63.89347274,0.000169779,4.099,359.9225
555,14.96436972,55.77499136,11.72902125,66.54183658,0.000177471,4.099,359.9225
556,15.15605906,57.32085114,13.43948669,70.10523222,0.000187914,4.092,362.1925
557,14.97467633,57.68315585,13.2522126,70.20678899,0.000188256,4.092,362.1925
558,15.098614,56.96578635,14.30417657,75.00367667,0.000189344,3.971,368.8275
559,14.86827413,56.66293818,14.33993938,75.77605856,0.000186006,3.971,368.8275
560,14.75694826,55.3077419,15.1163824,77.65752676,0.000184471,3.83,404.98
561,14.0460041,53.04449788,15.10268537,77.0059723,0.000173541,3.83,404.98
562,12.97433373,48.91244017,14.74229994,75.40008754,0.000159205,3.626,415.96625
563,12.29263668,45.56330542,15.33655298,75.49029715,0.00014405,3.626,415.96625
564,11.31102558,41.81786892,13.86829044,72.06406737,0.000128646,3.259,478.6675
565,10.30232503,37.32186049,14.04838702,71.73465398,0.000107641,3.259,478.6675
566,9.322605073,32.56599315,13.62231762,69.54977637,8.59E-05,2.908,506.37375
567,8.373468943,28.19982594,13.33696099,69.96440076,6.73E-05,2.908,506.37375
568,7.674361329,25.21656944,13.58509271,70.24017903,5.38E-05,2.78,449.63125
569,7.124446738,23.05540824,13.6031479,69.86620711,4.37E-05,2.78,449.63125
570,6.442340587,20.51840861,14.4655573,73.41122915,3.76E-05,2.678,393.01
571,6.137369812,19.59543436,14.18040186,74.28638851,3.37E-05,2.678,393.01
572,5.839683517,18.5720429,14.7385384,75.24486558,2.94E-05,2.589,326.93125
